NUM_PEDIDO;CODCLI;CODVEN;DATA_EMISSAO;VLR_TOTAL;SITUACAO;OBSERVACOES
9692;73;4;2018-11-23 00:00:00.000;4886.30;E;
9693;215;1;2018-11-24 00:00:00.000;5996.45;E;
9694;432;2;2018-11-24 00:00:00.000;5917.96;E;
9695;492;4;2018-11-24 00:00:00.000;2426.31;E;
9696;572;4;2018-11-24 00:00:00.000;1576.34;E;
9697;36;3;2018-11-25 00:00:00.000;9477.13;E;
9698;606;3;2018-11-26 00:00:00.000;2728.74;C;
9699;74;4;2018-11-27 00:00:00.000;1425.95;E;
9700;521;7;2018-11-28 00:00:00.000;2693.91;E;
9701;289;4;2018-11-28 00:00:00.000;3261.31;E;
9702;453;4;2018-11-29 00:00:00.000;1630.55;E;
9703;27;1;2018-11-29 00:00:00.000;3211.17;C;
9704;107;4;2018-11-29 00:00:00.000;4327.45;E;
9705;94;6;2018-11-29 00:00:00.000;9406.81;C;
9706;611;1;2018-11-29 00:00:00.000;4324.56;E;
9707;18;2;2018-11-30 00:00:00.000;3249.38;E;
9708;515;4;2018-12-01 00:00:00.000;8433.10;E;
9709;259;7;2018-12-01 00:00:00.000;6119.61;E;
9710;281;1;2018-12-01 00:00:00.000;361.00;C;
9711;484;3;2018-12-01 00:00:00.000;6771.48;E;
9712;267;8;2018-12-02 00:00:00.000;3343.61;E;
9713;205;5;2018-12-02 00:00:00.000;3818.75;E;
9714;390;4;2018-12-03 00:00:00.000;3523.88;E;
9715;280;1;2018-12-03 00:00:00.000;8310.67;E;
9716;46;7;2018-12-03 00:00:00.000;2558.07;E;
9717;60;7;2018-12-03 00:00:00.000;2355.21;E;
9718;539;2;2018-12-03 00:00:00.000;86.60;E;
9719;64;5;2018-12-04 00:00:00.000;1779.59;C;
9720;85;1;2018-12-04 00:00:00.000;5249.60;E;
9721;66;1;2018-12-05 00:00:00.000;1549.39;E;
9722;456;4;2018-12-06 00:00:00.000;3022.38;E;
9723;463;8;2018-12-06 00:00:00.000;1553.42;E;
9724;393;2;2018-12-06 00:00:00.000;344.28;E;
9725;478;5;2018-12-07 00:00:00.000;4053.18;E;
9726;498;7;2018-12-07 00:00:00.000;394.71;E;
9727;299;3;2018-12-08 00:00:00.000;5064.15;E;
9728;277;6;2018-12-09 00:00:00.000;4305.21;C;
9729;619;4;2018-12-09 00:00:00.000;3127.66;E;
9730;324;1;2018-12-09 00:00:00.000;3882.14;E;
9731;614;5;2018-12-09 00:00:00.000;2970.81;C;
9732;22;2;2018-12-09 00:00:00.000;4867.84;E;
9733;538;1;2018-12-10 00:00:00.000;7241.19;E;
9734;455;5;2018-12-10 00:00:00.000;3768.89;E;
9735;504;6;2018-12-10 00:00:00.000;4277.67;E;
9736;449;6;2018-12-10 00:00:00.000;5113.98;E;
9737;271;5;2018-12-10 00:00:00.000;7099.14;C;
9738;106;3;2018-12-11 00:00:00.000;5482.35;E;
9739;74;6;2018-12-11 00:00:00.000;5935.08;C;
9740;182;3;2018-12-11 00:00:00.000;3655.99;E;
9741;542;6;2018-12-11 00:00:00.000;2070.04;E;
9742;210;5;2018-12-11 00:00:00.000;9119.22;E;
9743;540;1;2018-12-12 00:00:00.000;3661.22;C;
9744;380;6;2018-12-12 00:00:00.000;1709.38;E;
9745;335;2;2018-12-13 00:00:00.000;1050.30;E;
9746;389;1;2018-12-13 00:00:00.000;1357.18;C;
9747;73;3;2018-12-14 00:00:00.000;2275.63;C;
9748;75;4;2018-12-15 00:00:00.000;5405.45;E;
9749;212;1;2018-12-15 00:00:00.000;573.78;E;
9750;517;5;2018-12-16 00:00:00.000;4402.07;E;
9751;532;2;2018-12-16 00:00:00.000;5571.65;E;
9752;182;7;2018-12-17 00:00:00.000;7896.83;E;
9753;107;6;2018-12-17 00:00:00.000;2471.87;C;
9754;220;4;2018-12-17 00:00:00.000;1713.16;E;
9755;543;6;2018-12-18 00:00:00.000;5297.52;E;
9756;279;2;2018-12-18 00:00:00.000;2452.03;E;
9757;119;8;2018-12-18 00:00:00.000;4172.20;E;
9758;368;3;2018-12-19 00:00:00.000;4975.95;E;
9759;101;1;2018-12-19 00:00:00.000;1980.69;E;
9760;42;7;2018-12-19 00:00:00.000;1336.96;E;
9761;49;8;2018-12-20 00:00:00.000;7228.90;E;
9762;617;7;2018-12-20 00:00:00.000;1149.79;E;
9763;207;2;2018-12-21 00:00:00.000;1589.20;E;
9764;230;4;2018-12-21 00:00:00.000;597.25;C;
9765;315;6;2018-12-21 00:00:00.000;2632.75;E;
9766;255;1;2018-12-21 00:00:00.000;3813.05;C;
9767;290;5;2018-12-21 00:00:00.000;3999.11;E;
9768;484;8;2018-12-22 00:00:00.000;22.51;E;
9769;397;2;2018-12-22 00:00:00.000;7235.57;E;
9770;309;1;2018-12-22 00:00:00.000;284.68;E;
9771;316;2;2018-12-22 00:00:00.000;2367.43;E;
9772;56;6;2018-12-23 00:00:00.000;61.93;E;
9773;379;8;2018-12-23 00:00:00.000;167.60;E;
9774;254;2;2018-12-24 00:00:00.000;7148.44;E;
9775;235;1;2018-12-24 00:00:00.000;3217.00;E;
9776;42;6;2018-12-24 00:00:00.000;5207.19;E;
9777;141;6;2018-12-25 00:00:00.000;3521.96;E;
9778;152;4;2018-12-25 00:00:00.000;4335.44;E;
9779;432;4;2018-12-25 00:00:00.000;394.09;E;
9780;445;2;2018-12-25 00:00:00.000;3973.03;E;
9781;172;7;2018-12-25 00:00:00.000;204.12;E;
9782;428;6;2018-12-26 00:00:00.000;2778.03;E;
9783;273;4;2018-12-27 00:00:00.000;6230.58;E;
9784;361;4;2018-12-27 00:00:00.000;6086.49;E;
9785;417;7;2018-12-27 00:00:00.000;3680.72;E;
9786;254;4;2018-12-27 00:00:00.000;5096.40;E;
9787;270;4;2018-12-27 00:00:00.000;5810.95;E;
9788;122;8;2018-12-28 00:00:00.000;4920.36;E;
9789;101;6;2018-12-28 00:00:00.000;4245.59;E;
9790;487;5;2018-12-29 00:00:00.000;9259.84;E;
9791;44;1;2018-12-29 00:00:00.000;4121.15;E;
9792;492;4;2018-12-29 00:00:00.000;6088.53;C;
9793;254;1;2018-12-30 00:00:00.000;5441.04;C;
9794;471;4;2018-12-30 00:00:00.000;549.15;E;
9795;547;1;2018-12-30 00:00:00.000;8659.41;C;
9796;291;1;2018-12-30 00:00:00.000;6877.42;E;
9797;455;8;2018-12-31 00:00:00.000;653.42;E;
9798;394;4;2018-12-31 00:00:00.000;1546.88;E;
9799;256;5;2018-12-31 00:00:00.000;4093.03;E;
9800;338;4;2019-01-01 00:00:00.000;3055.74;C;
9801;542;3;2019-01-01 00:00:00.000;3052.31;P;
9802;408;7;2019-01-01 00:00:00.000;3097.76;E;
9803;81;2;2019-01-01 00:00:00.000;2620.56;P;
9804;453;8;2019-01-02 00:00:00.000;809.18;E;
9805;36;8;2019-01-02 00:00:00.000;3448.65;P;
9806;203;5;2019-01-02 00:00:00.000;2573.42;P;
9807;141;4;2019-01-02 00:00:00.000;3032.01;P;
9808;248;3;2019-01-02 00:00:00.000;4216.35;E;
9809;231;4;2019-01-03 00:00:00.000;10729.89;E;
9810;312;5;2019-01-04 00:00:00.000;4663.83;E;
9811;323;8;2019-01-04 00:00:00.000;3090.08;E;
9812;310;3;2019-01-05 00:00:00.000;401.81;E;
9813;94;5;2019-01-06 00:00:00.000;449.56;P;
9814;461;6;2019-01-06 00:00:00.000;2955.56;E;
9815;498;4;2019-01-07 00:00:00.000;6386.84;C;
9816;517;7;2019-01-07 00:00:00.000;160.80;P;
9817;148;6;2019-01-07 00:00:00.000;520.97;P;
9818;365;8;2019-01-07 00:00:00.000;680.11;P;
9819;456;3;2019-01-07 00:00:00.000;4977.71;E;
9820;175;4;2019-01-08 00:00:00.000;6434.90;P;
9821;301;1;2019-01-08 00:00:00.000;7539.38;E;
9822;601;8;2019-01-08 00:00:00.000;299.35;E;
9823;231;6;2019-01-09 00:00:00.000;1869.39;C;
9824;467;2;2019-01-10 00:00:00.000;4824.17;P;
9825;520;7;2019-01-10 00:00:00.000;3713.80;E;
9826;259;2;2019-01-10 00:00:00.000;5155.41;E;
9827;422;6;2019-01-10 00:00:00.000;6911.89;P;
9828;188;2;2019-01-10 00:00:00.000;3487.81;E;
9829;182;2;2019-01-11 00:00:00.000;1718.28;C;
9830;314;7;2019-01-11 00:00:00.000;542.70;C;
9831;489;7;2019-01-11 00:00:00.000;510.20;E;
9832;93;4;2019-01-11 00:00:00.000;425.19;E;
9833;470;4;2019-01-11 00:00:00.000;4571.95;E;
9834;143;4;2019-01-12 00:00:00.000;2157.22;E;
9835;427;2;2019-01-13 00:00:00.000;2516.42;E;
9836;386;5;2019-01-13 00:00:00.000;506.49;C;
9837;246;5;2019-01-13 00:00:00.000;8542.95;P;
9838;132;7;2019-01-13 00:00:00.000;5553.20;E;
9839;267;8;2019-01-13 00:00:00.000;6497.69;E;
9840;364;1;2019-01-14 00:00:00.000;2188.75;E;
9841;626;4;2019-01-14 00:00:00.000;2364.94;C;
9842;239;1;2019-01-14 00:00:00.000;5270.79;P;
9843;78;4;2019-01-14 00:00:00.000;3318.19;P;
9844;500;6;2019-01-14 00:00:00.000;11171.70;E;
9845;52;1;2019-01-15 00:00:00.000;6280.39;E;
9846;181;5;2019-01-15 00:00:00.000;2622.78;E;
9847;507;2;2019-01-15 00:00:00.000;1677.26;P;
9848;448;4;2019-01-15 00:00:00.000;1995.58;E;
9849;610;3;2019-01-16 00:00:00.000;4782.16;E;
9850;623;6;2019-01-16 00:00:00.000;7476.21;P;
9851;479;6;2019-01-17 00:00:00.000;3064.66;P;
9852;363;7;2019-01-17 00:00:00.000;2101.90;E;
9853;109;3;2019-01-17 00:00:00.000;1378.69;P;
9854;47;7;2019-01-17 00:00:00.000;1216.15;P;
9855;502;6;2019-01-17 00:00:00.000;3062.03;P;
9856;188;4;2019-01-18 00:00:00.000;3174.29;E;
9857;363;6;2019-01-18 00:00:00.000;5503.83;E;
9858;202;1;2019-01-18 00:00:00.000;5455.65;P;
9859;609;4;2019-01-18 00:00:00.000;3351.18;P;
9860;148;5;2019-01-18 00:00:00.000;88.92;E;
9861;296;5;2019-01-19 00:00:00.000;4816.36;P;
9862;16;3;2019-01-19 00:00:00.000;8186.53;C;
9863;69;3;2019-01-20 00:00:00.000;1265.89;P;
9864;101;5;2019-01-20 00:00:00.000;3246.44;P;
9865;109;8;2019-01-20 00:00:00.000;9217.01;E;
9866;308;3;2019-01-21 00:00:00.000;3959.22;P;
9867;409;1;2019-01-21 00:00:00.000;1960.80;P;
9868;240;6;2019-01-21 00:00:00.000;2828.30;E;
9869;79;1;2019-01-22 00:00:00.000;4409.88;E;
9870;254;3;2019-01-23 00:00:00.000;1862.43;E;
9871;313;8;2019-01-23 00:00:00.000;5710.72;P;
9872;18;1;2019-01-24 00:00:00.000;2234.24;E;
9873;109;4;2019-01-25 00:00:00.000;6449.62;E;
9874;97;3;2019-01-25 00:00:00.000;3378.48;C;
9875;291;3;2019-01-25 00:00:00.000;5861.15;E;
9876;35;5;2019-01-25 00:00:00.000;1030.81;P;
9877;614;5;2019-01-26 00:00:00.000;7110.44;E;
9878;501;3;2019-01-26 00:00:00.000;3743.29;E;
9879;140;3;2019-01-26 00:00:00.000;3695.68;E;
9880;152;1;2019-01-27 00:00:00.000;6190.37;P;
9881;28;3;2019-01-27 00:00:00.000;4641.63;P;
9882;288;2;2019-01-27 00:00:00.000;3644.57;P;
9883;623;2;2019-01-27 00:00:00.000;4156.75;E;
9884;446;7;2019-01-27 00:00:00.000;2633.39;P;
9885;30;3;2019-01-28 00:00:00.000;7937.58;E;
9886;86;1;2019-01-28 00:00:00.000;5485.85;E;
9887;311;5;2019-01-29 00:00:00.000;815.37;P;
9888;333;8;2019-01-29 00:00:00.000;5979.63;C;
9889;480;4;2019-01-30 00:00:00.000;2623.59;E;
9890;508;4;2019-01-30 00:00:00.000;7077.61;C;
9891;104;3;2019-01-30 00:00:00.000;4057.14;E;
9892;260;2;2019-01-30 00:00:00.000;538.42;E;
9893;177;2;2019-01-30 00:00:00.000;5157.91;E;
9894;97;3;2019-01-31 00:00:00.000;1322.62;P;
9895;469;4;2019-01-31 00:00:00.000;4105.12;E;
9896;149;4;2019-01-31 00:00:00.000;6914.20;E;
9897;191;7;2019-02-01 00:00:00.000;3968.75;P;
9898;125;1;2019-02-01 00:00:00.000;3774.42;E;
9899;550;5;2019-02-01 00:00:00.000;1494.54;P;
9900;305;2;2019-02-02 00:00:00.000;8270.11;E;
9901;625;3;2019-02-02 00:00:00.000;1051.42;P;
9902;380;7;2019-02-03 00:00:00.000;293.03;E;
9903;339;3;2019-02-03 00:00:00.000;562.22;P;
9904;400;4;2019-02-03 00:00:00.000;2584.62;P;
9905;236;7;2019-02-03 00:00:00.000;3586.20;E;
9906;457;5;2019-02-03 00:00:00.000;5074.84;E;
9907;208;6;2019-02-04 00:00:00.000;2814.37;E;
9908;386;1;2019-02-04 00:00:00.000;4604.07;E;
9909;325;4;2019-02-04 00:00:00.000;1167.18;E;
9910;397;8;2019-02-04 00:00:00.000;217.62;C;
9911;583;8;2019-02-04 00:00:00.000;3240.37;E;
9912;414;1;2019-02-05 00:00:00.000;8326.16;E;
9913;365;2;2019-02-06 00:00:00.000;5657.32;P;
9914;361;5;2019-02-06 00:00:00.000;1799.32;E;
9915;392;7;2019-02-06 00:00:00.000;4107.02;E;
9916;55;8;2019-02-07 00:00:00.000;925.88;C;
9917;53;7;2019-02-07 00:00:00.000;2051.27;P;
9918;439;2;2019-02-07 00:00:00.000;3139.70;E;
9919;331;6;2019-02-07 00:00:00.000;7431.98;E;
9920;4;5;2019-02-07 00:00:00.000;287.94;E;
9921;586;8;2019-02-08 00:00:00.000;7005.18;C;
9922;30;3;2019-02-08 00:00:00.000;8596.04;P;
9923;4;3;2019-02-08 00:00:00.000;2871.07;E;
9924;202;5;2019-02-08 00:00:00.000;8525.19;E;
9925;142;4;2019-02-08 00:00:00.000;1751.18;P;
9926;320;6;2019-02-09 00:00:00.000;2943.90;P;
9927;190;7;2019-02-09 00:00:00.000;451.87;E;
9928;231;7;2019-02-09 00:00:00.000;608.35;E;
9929;364;5;2019-02-09 00:00:00.000;3446.51;E;
9930;115;4;2019-02-09 00:00:00.000;7854.93;E;
9931;20;2;2019-02-10 00:00:00.000;2873.98;P;
9932;567;8;2019-02-10 00:00:00.000;4408.78;P;
9933;528;7;2019-02-10 00:00:00.000;3804.04;P;
9934;346;2;2019-02-11 00:00:00.000;4804.65;E;
9935;285;6;2019-02-11 00:00:00.000;3151.28;E;
9936;66;1;2019-02-11 00:00:00.000;4266.49;P;
9937;31;1;2019-02-12 00:00:00.000;939.69;P;
9938;552;8;2019-02-12 00:00:00.000;3488.50;E;
9939;428;7;2019-02-13 00:00:00.000;3245.85;P;
9940;112;3;2019-02-13 00:00:00.000;3199.33;E;
9941;103;5;2019-02-14 00:00:00.000;6707.53;E;
9942;494;6;2019-02-15 00:00:00.000;7301.01;E;
9943;36;1;2019-02-15 00:00:00.000;350.03;P;
9944;298;1;2019-02-15 00:00:00.000;4151.02;E;
9945;188;6;2019-02-16 00:00:00.000;3307.06;P;
9946;438;7;2019-02-16 00:00:00.000;3563.12;E;
9947;42;1;2019-02-16 00:00:00.000;6900.54;E;
9948;321;7;2019-02-17 00:00:00.000;4269.34;C;
9949;30;6;2019-02-17 00:00:00.000;2453.66;P;
9950;359;3;2019-02-17 00:00:00.000;319.27;E;
9951;323;1;2019-02-17 00:00:00.000;4028.66;P;
9952;409;1;2019-02-17 00:00:00.000;5415.17;E;
9953;460;4;2019-02-18 00:00:00.000;822.57;E;
9954;355;2;2019-02-18 00:00:00.000;4684.87;C;
9955;178;4;2019-02-18 00:00:00.000;4530.00;P;
9956;587;5;2019-02-19 00:00:00.000;1374.59;P;
9957;343;1;2019-02-19 00:00:00.000;3654.11;P;
9958;602;7;2019-02-19 00:00:00.000;4262.67;P;
9959;307;7;2019-02-19 00:00:00.000;5672.27;P;
9960;178;6;2019-02-20 00:00:00.000;5330.58;E;
9961;542;7;2019-02-20 00:00:00.000;931.29;E;
9962;180;6;2019-02-20 00:00:00.000;4484.15;E;
9963;601;6;2019-02-21 00:00:00.000;6728.64;E;
9964;350;1;2019-02-21 00:00:00.000;10514.30;C;
9965;12;6;2019-02-21 00:00:00.000;7242.49;E;
9966;504;7;2019-02-21 00:00:00.000;3816.32;P;
9967;187;5;2019-02-22 00:00:00.000;2824.71;P;
9968;177;3;2019-02-23 00:00:00.000;4702.59;E;
9969;102;5;2019-02-24 00:00:00.000;1656.71;P;
9970;349;8;2019-02-24 00:00:00.000;2191.46;E;
9971;143;5;2019-02-24 00:00:00.000;7397.60;P;
9972;124;1;2019-02-24 00:00:00.000;353.55;P;
9973;406;6;2019-02-24 00:00:00.000;7285.54;E;
9974;492;1;2019-02-25 00:00:00.000;2373.13;E;
9975;151;7;2019-02-25 00:00:00.000;3238.05;P;
9976;207;4;2019-02-25 00:00:00.000;7454.15;E;
9977;415;8;2019-02-25 00:00:00.000;916.26;E;
9978;223;1;2019-02-26 00:00:00.000;176.46;P;
9979;472;8;2019-02-26 00:00:00.000;3672.58;E;
9980;334;1;2019-02-26 00:00:00.000;731.99;E;
9981;378;5;2019-02-26 00:00:00.000;1570.42;P;
9982;419;2;2019-02-27 00:00:00.000;741.57;P;
9983;310;8;2019-02-27 00:00:00.000;2500.91;E;
9984;240;5;2019-02-28 00:00:00.000;309.41;E;
9985;507;8;2019-02-28 00:00:00.000;6966.16;P;
9986;346;1;2019-02-28 00:00:00.000;5134.63;E;
9987;14;3;2019-02-28 00:00:00.000;2206.94;P;
9988;258;4;2019-03-01 00:00:00.000;853.60;E;
9989;55;5;2019-03-01 00:00:00.000;4994.83;P;
9990;467;3;2019-03-01 00:00:00.000;4233.57;E;
9991;453;8;2019-03-02 00:00:00.000;2737.24;E;
9992;121;1;2019-03-03 00:00:00.000;3383.33;P;
9993;46;3;2019-03-03 00:00:00.000;991.53;P;
9994;229;8;2019-03-04 00:00:00.000;5619.37;P;
9995;201;1;2019-03-05 00:00:00.000;2890.53;P;
9996;573;4;2019-03-05 00:00:00.000;1358.24;E;
9997;445;5;2019-03-05 00:00:00.000;7856.12;P;
9998;566;8;2019-03-05 00:00:00.000;6939.85;P;
9999;151;5;2019-03-05 00:00:00.000;3943.72;P;
10000;441;5;2019-03-06 00:00:00.000;2547.78;P;
10001;171;2;2019-03-06 00:00:00.000;3897.26;P;
10002;109;1;2019-03-06 00:00:00.000;1349.44;E;
10003;383;4;2019-03-06 00:00:00.000;5085.60;E;
10004;280;6;2019-03-07 00:00:00.000;282.87;E;
10005;352;3;2019-03-07 00:00:00.000;927.59;E;
10006;622;5;2019-03-07 00:00:00.000;394.37;P;
10007;435;1;2019-03-07 00:00:00.000;6679.03;P;
10008;399;4;2019-03-08 00:00:00.000;1153.68;C;
10009;372;4;2019-03-08 00:00:00.000;1871.45;P;
10010;8;5;2019-03-09 00:00:00.000;5745.97;P;
10011;391;5;2019-03-10 00:00:00.000;2627.41;P;
10012;368;7;2019-03-10 00:00:00.000;5036.76;E;
10013;12;7;2019-03-10 00:00:00.000;7212.24;P;
10014;111;2;2019-03-10 00:00:00.000;8999.39;E;
10015;41;5;2019-03-11 00:00:00.000;7498.00;P;
10016;193;2;2019-03-11 00:00:00.000;1304.18;E;
10017;436;7;2019-03-12 00:00:00.000;7870.46;P;
10018;35;7;2019-03-12 00:00:00.000;359.02;E;
10019;384;4;2019-03-12 00:00:00.000;2910.88;E;
10020;305;2;2019-03-12 00:00:00.000;1853.36;E;
10021;481;1;2019-03-12 00:00:00.000;2437.73;E;
10022;371;7;2019-03-13 00:00:00.000;452.85;E;
10023;235;5;2019-03-13 00:00:00.000;6322.25;P;
10024;239;8;2019-03-13 00:00:00.000;7048.22;E;
10025;109;8;2019-03-13 00:00:00.000;4026.20;P;
10026;121;3;2019-03-14 00:00:00.000;987.09;E;
10027;87;4;2019-03-14 00:00:00.000;7485.71;E;
10028;246;2;2019-03-14 00:00:00.000;8199.67;E;
10029;38;8;2019-03-14 00:00:00.000;3248.83;P;
10030;358;5;2019-03-14 00:00:00.000;2658.01;P;
10031;406;6;2019-03-15 00:00:00.000;2939.84;P;
10032;528;6;2019-03-15 00:00:00.000;3654.80;P;
10033;582;4;2019-03-15 00:00:00.000;4274.77;P;
10034;269;3;2019-03-15 00:00:00.000;6990.85;P;
10035;489;4;2019-03-15 00:00:00.000;2163.48;E;
10036;315;4;2019-03-16 00:00:00.000;1538.88;E;
10037;50;2;2019-03-16 00:00:00.000;3365.39;E;
10038;124;8;2019-03-16 00:00:00.000;4068.71;E;
10039;412;6;2019-03-16 00:00:00.000;1926.11;E;
10040;504;3;2019-03-17 00:00:00.000;998.72;E;
10041;363;2;2019-03-17 00:00:00.000;251.19;E;
10042;206;4;2019-03-17 00:00:00.000;829.43;E;
10043;442;4;2019-03-18 00:00:00.000;7769.93;E;
10044;430;1;2019-03-19 00:00:00.000;2552.23;E;
10045;243;2;2019-03-19 00:00:00.000;4154.08;E;
10046;295;1;2019-03-19 00:00:00.000;1902.46;E;
10047;226;6;2019-03-19 00:00:00.000;3136.86;E;
10048;33;6;2019-03-20 00:00:00.000;2686.73;E;
10049;453;5;2019-03-20 00:00:00.000;5173.43;E;
10050;306;6;2019-03-21 00:00:00.000;3930.46;E;
10051;400;2;2019-03-22 00:00:00.000;4263.24;E;
10052;141;7;2019-03-22 00:00:00.000;5373.69;C;
10053;187;2;2019-03-23 00:00:00.000;548.02;E;
10054;281;2;2019-03-23 00:00:00.000;3848.58;E;
10055;59;1;2019-03-23 00:00:00.000;2030.57;E;
10056;435;7;2019-03-23 00:00:00.000;2097.35;P;
10057;113;5;2019-03-24 00:00:00.000;3084.45;P;
10058;37;6;2019-03-24 00:00:00.000;3507.43;P;
10059;585;1;2019-03-24 00:00:00.000;5143.87;E;
10060;467;1;2019-03-24 00:00:00.000;1082.81;C;
10061;72;4;2019-03-24 00:00:00.000;2187.88;C;
10062;331;1;2019-03-25 00:00:00.000;4303.49;P;
10063;411;7;2019-03-26 00:00:00.000;5813.06;C;
10064;284;5;2019-03-27 00:00:00.000;6607.03;E;
10065;182;4;2019-03-27 00:00:00.000;1610.39;E;
10066;416;1;2019-03-27 00:00:00.000;1018.66;E;
10067;257;4;2019-03-28 00:00:00.000;3630.66;E;
10068;299;7;2019-03-28 00:00:00.000;4864.32;P;
10069;161;4;2019-03-28 00:00:00.000;1512.92;E;
10070;101;4;2019-03-28 00:00:00.000;616.39;P;
10071;59;8;2019-03-29 00:00:00.000;479.49;E;
10072;178;2;2019-03-29 00:00:00.000;6378.04;P;
10073;186;5;2019-03-29 00:00:00.000;303.05;E;
10074;584;6;2019-03-29 00:00:00.000;3417.69;P;
10075;463;5;2019-03-30 00:00:00.000;2498.28;P;
10076;622;5;2019-03-30 00:00:00.000;8072.52;P;
10077;370;6;2019-03-30 00:00:00.000;900.08;E;
10078;623;3;2019-03-31 00:00:00.000;4527.81;E;
10079;420;1;2019-03-31 00:00:00.000;5018.40;E;
10080;478;6;2019-03-31 00:00:00.000;157.48;P;
10081;62;7;2019-03-31 00:00:00.000;3174.77;C;
10082;376;8;2019-03-31 00:00:00.000;9843.74;E;
10083;519;7;2019-04-01 00:00:00.000;5404.02;E;
10084;55;5;2019-04-01 00:00:00.000;2271.18;P;
10085;229;4;2019-04-01 00:00:00.000;5510.05;P;
10086;53;1;2019-04-01 00:00:00.000;1310.06;C;
10087;179;3;2019-04-02 00:00:00.000;4263.33;P;
10088;165;5;2019-04-02 00:00:00.000;4965.15;P;
10089;350;6;2019-04-02 00:00:00.000;539.38;P;
10090;561;7;2019-04-03 00:00:00.000;2609.22;E;
10091;132;3;2019-04-03 00:00:00.000;5169.38;E;
10092;66;6;2019-04-03 00:00:00.000;1656.46;E;
10093;241;3;2019-04-03 00:00:00.000;6063.61;P;
10094;368;5;2019-04-03 00:00:00.000;6505.28;E;
10095;626;6;2019-04-04 00:00:00.000;2119.09;E;
10096;547;7;2019-04-05 00:00:00.000;807.14;E;
10097;330;1;2019-04-06 00:00:00.000;5261.13;E;
10098;161;8;2019-04-06 00:00:00.000;2440.96;E;
10099;105;1;2019-04-06 00:00:00.000;4816.76;P;
10100;38;2;2019-04-06 00:00:00.000;4436.82;E;
10101;554;7;2019-04-07 00:00:00.000;5276.91;P;
10102;123;4;2019-04-07 00:00:00.000;1412.81;E;
10103;517;8;2019-04-07 00:00:00.000;5211.13;P;
10104;371;4;2019-04-07 00:00:00.000;4743.63;P;
10105;439;4;2019-04-07 00:00:00.000;427.31;P;
10106;111;6;2019-04-08 00:00:00.000;5624.05;E;
10107;126;2;2019-04-08 00:00:00.000;8563.13;E;
10108;223;6;2019-04-08 00:00:00.000;4196.48;E;
10109;424;1;2019-04-08 00:00:00.000;4171.42;E;
10110;313;3;2019-04-09 00:00:00.000;4511.52;E;
10111;111;4;2019-04-09 00:00:00.000;4985.36;E;
10112;423;5;2019-04-10 00:00:00.000;2523.33;E;
10113;617;2;2019-04-10 00:00:00.000;4672.53;C;
10114;191;3;2019-04-11 00:00:00.000;3409.96;E;
10115;587;6;2019-04-11 00:00:00.000;5471.02;E;
10116;40;3;2019-04-11 00:00:00.000;4202.02;P;
10117;46;7;2019-04-12 00:00:00.000;3442.66;E;
10118;93;7;2019-04-12 00:00:00.000;2340.25;P;
10119;199;2;2019-04-12 00:00:00.000;6240.05;E;
10120;519;8;2019-04-13 00:00:00.000;6101.57;C;
10121;484;7;2019-04-14 00:00:00.000;7198.79;P;
10122;609;2;2019-04-14 00:00:00.000;7741.23;E;
10123;358;4;2019-04-14 00:00:00.000;2235.91;E;
10124;506;2;2019-04-14 00:00:00.000;2510.78;E;
10125;322;6;2019-04-14 00:00:00.000;4478.64;P;
10126;22;3;2019-04-15 00:00:00.000;4880.22;P;
10127;62;1;2019-04-16 00:00:00.000;6342.12;P;
10128;174;2;2019-04-16 00:00:00.000;466.32;P;
10129;26;6;2019-04-16 00:00:00.000;2673.11;E;
10130;410;8;2019-04-16 00:00:00.000;1988.27;E;
10131;331;4;2019-04-16 00:00:00.000;3410.07;C;
10132;117;4;2019-04-17 00:00:00.000;1555.80;C;
10133;536;4;2019-04-17 00:00:00.000;3165.73;E;
10134;199;5;2019-04-17 00:00:00.000;2924.65;P;
10135;451;4;2019-04-17 00:00:00.000;2824.68;C;
10136;44;6;2019-04-17 00:00:00.000;1474.39;E;
10137;38;4;2019-04-18 00:00:00.000;6868.53;E;
10138;291;2;2019-04-19 00:00:00.000;4483.85;E;
10139;386;7;2019-04-19 00:00:00.000;4649.70;E;
10140;372;2;2019-04-20 00:00:00.000;1536.47;E;
10141;260;2;2019-04-20 00:00:00.000;1020.96;E;
10142;520;2;2019-04-20 00:00:00.000;400.35;E;
10143;127;4;2019-04-20 00:00:00.000;3412.02;E;
10144;501;7;2019-04-20 00:00:00.000;1352.60;E;
10145;296;8;2019-04-21 00:00:00.000;2452.00;E;
10146;185;4;2019-04-22 00:00:00.000;5663.35;E;
10147;238;3;2019-04-22 00:00:00.000;3649.40;E;
10148;536;4;2019-04-22 00:00:00.000;3090.78;E;
10149;257;5;2019-04-23 00:00:00.000;5110.88;E;
10150;444;6;2019-04-23 00:00:00.000;809.26;E;
10151;283;3;2019-04-23 00:00:00.000;1806.91;E;
10152;414;6;2019-04-23 00:00:00.000;7047.63;E;
10153;606;3;2019-04-23 00:00:00.000;1362.39;E;
10154;374;1;2019-04-24 00:00:00.000;7246.47;E;
10155;621;4;2019-04-24 00:00:00.000;990.91;E;
10156;497;7;2019-04-24 00:00:00.000;459.53;E;
10157;515;5;2019-04-24 00:00:00.000;5425.04;E;
10158;76;3;2019-04-25 00:00:00.000;1880.92;E;
